timestamp,datapath_id,flow_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flow_duration_nsec,idle_timeout,hard_timeout,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nsecond,byte_count_per_second,byte_count_per_nsecond,label
1589934306.631107,2,10.0.0.133517010.0.0.1806,10.0.0.13,35170,10.0.0.1,80,6,-1,-1,12,862000000,20,100,0,4,380,0.3333333333333333,4.640371229698376e-09,31.666666666666668,4.408352668213457e-07,0
1589934306.631107,2,10.0.0.133517210.0.0.1806,10.0.0.13,35172,10.0.0.1,80,6,-1,-1,12,834000000,20,100,0,1025,68232,85.41666666666667,1.2290167865707434e-06,5686.0,8.181294964028777e-05,0
1589934306.631107,2,10.0.0.134362810.0.0.1505117,10.0.0.13,43628,10.0.0.1,5051,17,-1,-1,2,590000000,20,100,0,186,281232,93.0,3.152542372881356e-07,140616.0,0.000476664406779661,0
1589934306.631107,2,10.0.0.133995210.0.0.1505117,10.0.0.13,39952,10.0.0.1,5051,17,-1,-1,22,940000000,20,100,0,893,1350216,40.59090909090909,9.5e-07,61373.454545454544,0.0014364,0
1589934306.631351,1,10.0.0.18010.0.0.13351706,10.0.0.1,80,10.0.0.13,35170,6,-1,-1,12,853000000,20,100,0,4,584,0.3333333333333333,4.689331770222743e-09,48.666666666666664,6.846424384525205e-07,0
1589934306.631351,1,10.0.0.18010.0.0.13351726,10.0.0.1,80,10.0.0.13,35172,6,-1,-1,12,831000000,20,100,0,3110,60443422,259.1666666666667,3.7424789410348977e-06,5036951.833333333,0.07273576654632972,0
1589934306.631351,1,10.0.0.1505010.0.0.13474886,10.0.0.1,5050,10.0.0.13,47488,6,-1,-1,12,650000000,20,100,0,136912,9036736,11409.333333333334,0.00021063384615384616,753061.3333333334,0.01390267076923077,0
1589934306.631351,1,10.0.0.1505110.0.0.133995217,10.0.0.1,5051,10.0.0.13,39952,17,-1,-1,12,914000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589934306.631351,1,10.0.0.134748810.0.0.150506,10.0.0.13,47488,10.0.0.1,5050,6,-1,-1,12,653000000,20,100,0,595478,33953294476,49623.166666666664,0.0009119111791730474,2829441206.3333335,51.995856777947935,0
1589934306.631351,1,10.0.0.133517010.0.0.1806,10.0.0.13,35170,10.0.0.1,80,6,-1,-1,12,857000000,20,100,0,4,380,0.3333333333333333,4.667444574095683e-09,31.666666666666668,4.4340723453908983e-07,0
1589934306.631351,1,10.0.0.133517210.0.0.1806,10.0.0.13,35172,10.0.0.1,80,6,-1,-1,12,833000000,20,100,0,1025,68232,85.41666666666667,1.2304921968787516e-06,5686.0,8.191116446578631e-05,0
1589934306.631351,1,10.0.0.134362810.0.0.1505117,10.0.0.13,43628,10.0.0.1,5051,17,-1,-1,2,589000000,20,100,0,186,281232,93.0,3.1578947368421055e-07,140616.0,0.0004774736842105263,0
1589934306.631351,1,10.0.0.133995210.0.0.1505117,10.0.0.13,39952,10.0.0.1,5051,17,-1,-1,22,939000000,20,100,0,893,1350216,40.59090909090909,9.510117145899894e-07,61373.454545454544,0.001437929712460064,0
1589934316.625779,3,10.0.0.18010.0.0.13351786,10.0.0.1,80,10.0.0.13,35178,6,-1,-1,2,481000000,20,100,0,3074,60478694,1537.0,6.390852390852391e-06,30239347.0,0.12573533056133057,0
1589934316.625779,3,10.0.0.1505010.0.0.13474886,10.0.0.1,5050,10.0.0.13,47488,6,-1,-1,22,645000000,20,100,0,136912,9036736,6223.272727272727,0.00021226666666666666,410760.7272727273,0.014010443410852714,0
1589934316.625779,3,10.0.0.18010.0.0.13351766,10.0.0.1,80,10.0.0.13,35176,6,-1,-1,2,501000000,20,100,0,4,584,2.0,7.984031936127744e-09,292.0,1.1656686626746507e-06,0
1589934316.625779,3,10.0.0.1505110.0.0.134362817,10.0.0.1,5051,10.0.0.13,43628,17,-1,-1,2,556000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589934316.625779,3,10.0.0.134748810.0.0.150506,10.0.0.13,47488,10.0.0.1,5050,6,-1,-1,22,659000000,20,100,0,595478,33953294476,27067.18181818182,0.0009036084977238239,1543331567.090909,51.522449887708646,0
1589934316.625779,3,10.0.0.133517810.0.0.1806,10.0.0.13,35178,10.0.0.1,80,6,-1,-1,2,487000000,20,100,0,1400,93614,700.0,2.8747433264887063e-06,46807.0,0.0001922258726899384,0
1589934316.625779,3,10.0.0.133517610.0.0.1806,10.0.0.13,35176,10.0.0.1,80,6,-1,-1,2,520000000,20,100,0,4,380,2.0,7.692307692307693e-09,190.0,7.307692307692308e-07,0
1589934316.625779,3,10.0.0.134362810.0.0.1505117,10.0.0.13,43628,10.0.0.1,5051,17,-1,-1,12,592000000,20,100,0,893,1350216,74.41666666666667,1.508445945945946e-06,112518.0,0.0022807702702702702,0
1589934316.625779,3,10.0.0.184362810.0.0.650511,10.0.0.18,43628,10.0.0.6,5051,1,0,0,2,278000000,20,100,0,1,98,0.5,3.5971223021582734e-09,49.0,3.525179856115108e-07,0
1589934316.625779,3,10.0.0.64362810.0.0.1850511,10.0.0.6,43628,10.0.0.18,5051,1,0,8,2,290000000,20,100,0,1,98,0.5,3.4482758620689654e-09,49.0,3.379310344827586e-07,0
1589934316.626174,5,10.0.0.18010.0.0.13351786,10.0.0.1,80,10.0.0.13,35178,6,-1,-1,2,478000000,20,100,0,3749,61497765,1874.5,7.843096234309624e-06,30748882.5,0.1286564121338912,0
1589934316.626174,5,10.0.0.1505010.0.0.13474886,10.0.0.1,5050,10.0.0.13,47488,6,-1,-1,22,643000000,20,100,0,137112,9049936,6232.363636363636,0.00021323794712286158,411360.7272727273,0.014074550544323484,0
1589934316.626174,5,10.0.0.18010.0.0.13351766,10.0.0.1,80,10.0.0.13,35176,6,-1,-1,2,496000000,20,100,0,8,1168,4.0,1.6129032258064518e-08,584.0,2.3548387096774193e-06,0
1589934316.626174,5,10.0.0.1505110.0.0.134362817,10.0.0.1,5051,10.0.0.13,43628,17,-1,-1,2,549000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589934316.626174,5,10.0.0.10505110.0.0.13436281,10.0.0.10,5051,10.0.0.13,43628,1,0,0,22,646000000,20,100,0,22,2156,1.0,3.4055727554179564e-08,98.0,3.3374613003095974e-06,0
1589934316.626174,5,10.0.0.134748810.0.0.150506,10.0.0.13,47488,10.0.0.1,5050,6,0,0,22,663000000,20,100,0,595448,33953292496,27065.81818181818,0.0008981116138763197,1543331477.090909,51.21160255806938,0
1589934316.626174,5,10.0.0.133517810.0.0.1806,10.0.0.13,35178,10.0.0.1,80,6,0,0,2,490000000,20,100,0,1400,93614,700.0,2.8571428571428573e-06,46807.0,0.00019104897959183674,0
1589934316.626174,5,10.0.0.133517610.0.0.1806,10.0.0.13,35176,10.0.0.1,80,6,0,0,2,528000000,20,100,0,4,380,2.0,7.575757575757576e-09,190.0,7.196969696969697e-07,0
1589934316.626174,5,10.0.0.134362810.0.0.1505117,10.0.0.13,43628,10.0.0.1,5051,17,0,0,12,594000000,20,100,0,893,1350216,74.41666666666667,1.5033670033670034e-06,112518.0,0.002273090909090909,0
1589934316.626174,5,10.0.0.134362810.0.0.1050511,10.0.0.13,43628,10.0.0.10,5051,1,0,8,22,654000000,20,100,0,22,2156,1.0,3.3639143730886853e-08,98.0,3.2966360856269114e-06,0
1589934316.626174,5,10.0.0.144362810.0.0.1550511,10.0.0.14,43628,10.0.0.15,5051,1,0,8,63,323000000,20,100,0,62,6076,0.9841269841269841,1.9195046439628482e-07,96.44444444444444,1.8811145510835914e-05,0
1589934316.626174,5,10.0.0.154362810.0.0.1450511,10.0.0.15,43628,10.0.0.14,5051,1,0,0,63,320000000,20,100,0,62,6076,0.9841269841269841,1.9375e-07,96.44444444444444,1.89875e-05,0
1589934316.626174,5,10.0.0.184362810.0.0.650511,10.0.0.18,43628,10.0.0.6,5051,1,0,0,2,282000000,20,100,0,1,98,0.5,3.5460992907801417e-09,49.0,3.475177304964539e-07,0
1589934316.626174,5,10.0.0.64362810.0.0.1850511,10.0.0.6,43628,10.0.0.18,5051,1,0,8,2,287000000,20,100,0,1,98,0.5,3.4843205574912892e-09,49.0,3.4146341463414634e-07,0
1589934316.630728,2,10.0.0.18010.0.0.13351786,10.0.0.1,80,10.0.0.13,35178,6,-1,-1,2,482000000,20,100,0,3074,60478694,1537.0,6.377593360995851e-06,30239347.0,0.12547446887966804,0
1589934316.630728,2,10.0.0.1505010.0.0.13474886,10.0.0.1,5050,10.0.0.13,47488,6,-1,-1,22,647000000,20,100,0,136912,9036736,6223.272727272727,0.00021161051004636784,410760.7272727273,0.013967134466769707,0
1589934316.630728,2,10.0.0.18010.0.0.13351766,10.0.0.1,80,10.0.0.13,35176,6,-1,-1,2,503000000,20,100,0,4,584,2.0,7.952286282306163e-09,292.0,1.1610337972167e-06,0
1589934316.630728,2,10.0.0.1505110.0.0.134362817,10.0.0.1,5051,10.0.0.13,43628,17,-1,-1,2,560000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589934316.630728,2,10.0.0.1505010.0.0.6360666,10.0.0.1,5050,10.0.0.6,36066,6,-1,-1,2,302000000,20,100,0,27569,1819554,13784.5,9.128807947019868e-05,909777.0,0.006025013245033113,0
1589934316.630728,2,10.0.0.134748810.0.0.150506,10.0.0.13,47488,10.0.0.1,5050,6,-1,-1,22,656000000,20,100,0,595478,33953294476,27067.18181818182,0.0009077408536585366,1543331567.090909,51.75807084756097,0
1589934316.630728,2,10.0.0.133517810.0.0.1806,10.0.0.13,35178,10.0.0.1,80,6,-1,-1,2,486000000,20,100,0,1400,93614,700.0,2.8806584362139917e-06,46807.0,0.00019262139917695473,0
1589934316.630728,2,10.0.0.133517610.0.0.1806,10.0.0.13,35176,10.0.0.1,80,6,-1,-1,2,515000000,20,100,0,4,380,2.0,7.766990291262137e-09,190.0,7.378640776699029e-07,0
1589934316.630728,2,10.0.0.134362810.0.0.1505117,10.0.0.13,43628,10.0.0.1,5051,17,-1,-1,12,590000000,20,100,0,893,1350216,74.41666666666667,1.5135593220338983e-06,112518.0,0.0022885016949152543,0
1589934316.630728,2,10.0.0.184362810.0.0.650511,10.0.0.18,43628,10.0.0.6,5051,1,0,0,2,276000000,20,100,0,1,98,0.5,3.6231884057971014e-09,49.0,3.5507246376811595e-07,0
1589934316.630728,2,10.0.0.63606610.0.0.150506,10.0.0.6,36066,10.0.0.1,5050,6,0,0,2,307000000,20,100,0,120943,6902792038,60471.5,0.00039395114006514657,3451396019.0,22.48466461889251,0
1589934316.630728,2,10.0.0.63606610.0.0.1850501,10.0.0.6,36066,10.0.0.18,5050,1,0,8,2,292000000,20,100,0,1,98,0.5,3.4246575342465753e-09,49.0,3.3561643835616436e-07,0
1589934316.631451,4,10.0.0.18010.0.0.13351786,10.0.0.1,80,10.0.0.13,35178,6,-1,-1,2,479000000,20,100,0,3074,60478694,1537.0,6.417536534446764e-06,30239347.0,0.12626032150313152,0
1589934316.631451,4,10.0.0.1505010.0.0.13474886,10.0.0.1,5050,10.0.0.13,47488,6,-1,-1,22,644000000,20,100,0,136912,9036736,6223.272727272727,0.00021259627329192548,410760.7272727273,0.014032198757763976,0
1589934316.631451,4,10.0.0.18010.0.0.13351766,10.0.0.1,80,10.0.0.13,35176,6,-1,-1,2,499000000,20,100,0,4,584,2.0,8.016032064128256e-09,292.0,1.1703406813627255e-06,0
1589934316.631451,4,10.0.0.1505110.0.0.134362817,10.0.0.1,5051,10.0.0.13,43628,17,-1,-1,2,553000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589934316.631451,4,10.0.0.10505110.0.0.13436281,10.0.0.10,5051,10.0.0.13,43628,1,0,0,22,649000000,20,100,0,22,2156,1.0,3.3898305084745764e-08,98.0,3.322033898305085e-06,0
1589934316.631451,4,10.0.0.134748810.0.0.150506,10.0.0.13,47488,10.0.0.1,5050,6,0,0,22,661000000,20,100,0,595448,33953292496,27065.81818181818,0.0009008290468986384,1543331477.090909,51.36655445688351,0
1589934316.631451,4,10.0.0.133517810.0.0.1806,10.0.0.13,35178,10.0.0.1,80,6,0,0,2,489000000,20,100,0,1400,93614,700.0,2.8629856850715747e-06,46807.0,0.000191439672801636,0
1589934316.631451,4,10.0.0.133517610.0.0.1806,10.0.0.13,35176,10.0.0.1,80,6,0,0,2,525000000,20,100,0,4,380,2.0,7.61904761904762e-09,190.0,7.238095238095238e-07,0
1589934316.631451,4,10.0.0.134362810.0.0.1505117,10.0.0.13,43628,10.0.0.1,5051,17,0,0,12,593000000,20,100,0,893,1350216,74.41666666666667,1.505902192242833e-06,112518.0,0.0022769241146711637,0
1589934316.631451,4,10.0.0.134362810.0.0.1050511,10.0.0.13,43628,10.0.0.10,5051,1,0,8,22,651000000,20,100,0,22,2156,1.0,3.3794162826420894e-08,98.0,3.3118279569892472e-06,0
1589934316.631451,4,10.0.0.184362810.0.0.650511,10.0.0.18,43628,10.0.0.6,5051,1,0,0,2,280000000,20,100,0,1,98,0.5,3.5714285714285715e-09,49.0,3.5e-07,0
1589934316.631451,4,10.0.0.64362810.0.0.1850511,10.0.0.6,43628,10.0.0.18,5051,1,0,8,2,289000000,20,100,0,1,98,0.5,3.4602076124567474e-09,49.0,3.3910034602076125e-07,0
1589934316.631726,1,10.0.0.18010.0.0.13351786,10.0.0.1,80,10.0.0.13,35178,6,-1,-1,2,483000000,20,100,0,3074,60478694,1537.0,6.364389233954451e-06,30239347.0,0.1252146873706004,0
1589934316.631726,1,10.0.0.1505010.0.0.13474886,10.0.0.1,5050,10.0.0.13,47488,6,-1,-1,22,650000000,20,100,0,136912,9036736,6223.272727272727,0.00021063384615384616,410760.7272727273,0.01390267076923077,0
1589934316.631726,1,10.0.0.18010.0.0.13351766,10.0.0.1,80,10.0.0.13,35176,6,-1,-1,2,507000000,20,100,0,4,584,2.0,7.889546351084813e-09,292.0,1.1518737672583827e-06,0
1589934316.631726,1,10.0.0.1505110.0.0.134362817,10.0.0.1,5051,10.0.0.13,43628,17,-1,-1,2,564000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589934316.631726,1,10.0.0.1505010.0.0.6360666,10.0.0.1,5050,10.0.0.6,36066,6,-1,-1,2,304000000,20,100,0,27569,1819554,13784.5,9.06875e-05,909777.0,0.005985375,0
1589934316.631726,1,10.0.0.134748810.0.0.150506,10.0.0.13,47488,10.0.0.1,5050,6,-1,-1,22,653000000,20,100,0,595478,33953294476,27067.18181818182,0.0009119111791730474,1543331567.090909,51.995856777947935,0
1589934316.631726,1,10.0.0.133517810.0.0.1806,10.0.0.13,35178,10.0.0.1,80,6,-1,-1,2,485000000,20,100,0,1400,93614,700.0,2.8865979381443297e-06,46807.0,0.00019301855670103094,0
1589934316.631726,1,10.0.0.133517610.0.0.1806,10.0.0.13,35176,10.0.0.1,80,6,-1,-1,2,510000000,20,100,0,4,380,2.0,7.843137254901961e-09,190.0,7.450980392156863e-07,0
1589934316.631726,1,10.0.0.134362810.0.0.1505117,10.0.0.13,43628,10.0.0.1,5051,17,-1,-1,12,589000000,20,100,0,893,1350216,74.41666666666667,1.5161290322580645e-06,112518.0,0.0022923870967741936,0
1589934316.631726,1,10.0.0.63606610.0.0.150506,10.0.0.6,36066,10.0.0.1,5050,6,-1,-1,2,306000000,20,100,0,120943,6902792038,60471.5,0.0003952385620915033,3451396019.0,22.55814391503268,0
1589934316.631945,6,10.0.0.18010.0.0.601,10.0.0.18,0,10.0.0.6,0,1,0,0,2,285000000,20,100,0,1,98,0.5,3.5087719298245614e-09,49.0,3.43859649122807e-07,0
1589934316.631945,6,10.0.0.6010.0.0.1801,10.0.0.6,0,10.0.0.18,0,1,0,8,2,286000000,20,100,0,1,98,0.5,3.4965034965034963e-09,49.0,3.4265734265734264e-07,0
1589934326.630734,5,10.0.0.18010.0.0.13351786,10.0.0.1,80,10.0.0.13,35178,6,-1,-1,12,482000000,20,100,0,3749,61497765,312.4166666666667,7.778008298755186e-06,5124813.75,0.12758872406639005,0
1589934326.630734,5,10.0.0.18010.0.0.13351766,10.0.0.1,80,10.0.0.13,35176,6,-1,-1,12,500000000,20,100,0,8,1168,0.6666666666666666,1.6e-08,97.33333333333333,2.336e-06,0
1589934326.630734,5,10.0.0.1505110.0.0.134362817,10.0.0.1,5051,10.0.0.13,43628,17,-1,-1,12,553000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589934326.630734,5,10.0.0.10505110.0.0.13436281,10.0.0.10,5051,10.0.0.13,43628,1,0,0,32,650000000,20,100,0,32,3136,1.0,4.923076923076923e-08,98.0,4.824615384615385e-06,0
1589934326.630734,5,10.0.0.133517810.0.0.1806,10.0.0.13,35178,10.0.0.1,80,6,0,0,12,494000000,20,100,0,1400,93614,116.66666666666667,2.8340080971659917e-06,7801.166666666667,0.000189502024291498,0
1589934326.630734,5,10.0.0.133517610.0.0.1806,10.0.0.13,35176,10.0.0.1,80,6,0,0,12,532000000,20,100,0,4,380,0.3333333333333333,7.518796992481204e-09,31.666666666666668,7.142857142857143e-07,0
1589934326.630734,5,10.0.0.134362810.0.0.1505117,10.0.0.13,43628,10.0.0.1,5051,17,0,0,22,598000000,20,100,0,893,1350216,40.59090909090909,1.4933110367892977e-06,61373.454545454544,0.002257886287625418,0
1589934326.630734,5,10.0.0.134362810.0.0.1050511,10.0.0.13,43628,10.0.0.10,5051,1,0,8,32,658000000,20,100,0,32,3136,1.0,4.86322188449848e-08,98.0,4.7659574468085105e-06,0
1589934326.630734,5,10.0.0.144362810.0.0.1550511,10.0.0.14,43628,10.0.0.15,5051,1,0,8,73,327000000,20,100,0,72,7056,0.9863013698630136,2.201834862385321e-07,96.65753424657534,2.1577981651376147e-05,0
1589934326.630734,5,10.0.0.154362810.0.0.1450511,10.0.0.15,43628,10.0.0.14,5051,1,0,0,73,324000000,20,100,0,72,7056,0.9863013698630136,2.2222222222222222e-07,96.65753424657534,2.177777777777778e-05,0
1589934326.630734,5,10.0.0.184362810.0.0.650511,10.0.0.18,43628,10.0.0.6,5051,1,0,0,12,286000000,20,100,0,11,1078,0.9166666666666666,3.846153846153846e-08,89.83333333333333,3.7692307692307694e-06,0
1589934326.630734,5,10.0.0.64362810.0.0.1850511,10.0.0.6,43628,10.0.0.18,5051,1,0,8,12,291000000,20,100,0,11,1078,0.9166666666666666,3.780068728522337e-08,89.83333333333333,3.70446735395189e-06,0
1589934326.635615,1,10.0.0.18010.0.0.13351786,10.0.0.1,80,10.0.0.13,35178,6,-1,-1,12,487000000,20,100,0,3074,60478694,256.1666666666667,6.31211498973306e-06,5039891.166666667,0.12418622997946611,0
1589934326.635615,1,10.0.0.18010.0.0.13351766,10.0.0.1,80,10.0.0.13,35176,6,-1,-1,12,511000000,20,100,0,4,584,0.3333333333333333,7.827788649706459e-09,48.666666666666664,1.1428571428571428e-06,0
1589934326.635615,1,10.0.0.1505110.0.0.134362817,10.0.0.1,5051,10.0.0.13,43628,17,-1,-1,12,568000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589934326.635615,1,10.0.0.1505010.0.0.6360666,10.0.0.1,5050,10.0.0.6,36066,6,-1,-1,12,308000000,20,100,0,152359,10055694,12696.583333333334,0.0004946720779220779,837974.5,0.032648357142857146,0
1589934326.635615,1,10.0.0.133517810.0.0.1806,10.0.0.13,35178,10.0.0.1,80,6,-1,-1,12,489000000,20,100,0,1400,93614,116.66666666666667,2.8629856850715747e-06,7801.166666666667,0.000191439672801636,0
1589934326.635615,1,10.0.0.133517610.0.0.1806,10.0.0.13,35176,10.0.0.1,80,6,-1,-1,12,514000000,20,100,0,4,380,0.3333333333333333,7.782101167315175e-09,31.666666666666668,7.392996108949417e-07,0
1589934326.635615,1,10.0.0.134362810.0.0.1505117,10.0.0.13,43628,10.0.0.1,5051,17,-1,-1,22,593000000,20,100,0,893,1350216,40.59090909090909,1.505902192242833e-06,61373.454545454544,0.0022769241146711637,0
1589934326.635615,1,10.0.0.63606610.0.0.150506,10.0.0.6,36066,10.0.0.1,5050,6,-1,-1,12,310000000,20,100,0,665426,37982446396,55452.166666666664,0.002146535483870968,3165203866.3333335,122.52402063225806,0
1589934326.635615,1,10.0.0.63281910.0.0.1505117,10.0.0.6,32819,10.0.0.1,5051,17,-1,-1,2,257000000,20,100,0,165,249480,82.5,6.420233463035019e-07,124740.0,0.000970739299610895,0
1589934326.635906,3,10.0.0.18010.0.0.13351786,10.0.0.1,80,10.0.0.13,35178,6,-1,-1,12,485000000,20,100,0,3074,60478694,256.1666666666667,6.338144329896908e-06,5039891.166666667,0.1246983381443299,0
1589934326.635906,3,10.0.0.18010.0.0.13351766,10.0.0.1,80,10.0.0.13,35176,6,-1,-1,12,505000000,20,100,0,4,584,0.3333333333333333,7.92079207920792e-09,48.666666666666664,1.1564356435643565e-06,0
1589934326.635906,3,10.0.0.1505110.0.0.134362817,10.0.0.1,5051,10.0.0.13,43628,17,-1,-1,12,560000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589934326.635906,3,10.0.0.133517810.0.0.1806,10.0.0.13,35178,10.0.0.1,80,6,-1,-1,12,491000000,20,100,0,1400,93614,116.66666666666667,2.8513238289205704e-06,7801.166666666667,0.00019065987780040735,0
1589934326.635906,3,10.0.0.133517610.0.0.1806,10.0.0.13,35176,10.0.0.1,80,6,-1,-1,12,524000000,20,100,0,4,380,0.3333333333333333,7.633587786259542e-09,31.666666666666668,7.251908396946565e-07,0
1589934326.635906,3,10.0.0.134362810.0.0.1505117,10.0.0.13,43628,10.0.0.1,5051,17,-1,-1,22,596000000,20,100,0,893,1350216,40.59090909090909,1.4983221476510068e-06,61373.454545454544,0.002265463087248322,0
1589934326.635906,3,10.0.0.184362810.0.0.650511,10.0.0.18,43628,10.0.0.6,5051,1,0,0,12,282000000,20,100,0,11,1078,0.9166666666666666,3.9007092198581563e-08,89.83333333333333,3.822695035460993e-06,0
1589934326.635906,3,10.0.0.64362810.0.0.1850511,10.0.0.6,43628,10.0.0.18,5051,1,0,8,12,294000000,20,100,0,11,1078,0.9166666666666666,3.741496598639456e-08,89.83333333333333,3.6666666666666666e-06,0
1589934326.636105,2,10.0.0.18010.0.0.13351786,10.0.0.1,80,10.0.0.13,35178,6,-1,-1,12,486000000,20,100,0,3074,60478694,256.1666666666667,6.325102880658436e-06,5039891.166666667,0.12444175720164609,0
1589934326.636105,2,10.0.0.18010.0.0.13351766,10.0.0.1,80,10.0.0.13,35176,6,-1,-1,12,507000000,20,100,0,4,584,0.3333333333333333,7.889546351084813e-09,48.666666666666664,1.1518737672583827e-06,0
1589934326.636105,2,10.0.0.1505110.0.0.134362817,10.0.0.1,5051,10.0.0.13,43628,17,-1,-1,12,564000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589934326.636105,2,10.0.0.1505010.0.0.6360666,10.0.0.1,5050,10.0.0.6,36066,6,-1,-1,12,306000000,20,100,0,152359,10055694,12696.583333333334,0.0004979052287581699,837974.5,0.03286174509803921,0
1589934326.636105,2,10.0.0.133517810.0.0.1806,10.0.0.13,35178,10.0.0.1,80,6,-1,-1,12,490000000,20,100,0,1400,93614,116.66666666666667,2.8571428571428573e-06,7801.166666666667,0.00019104897959183674,0
1589934326.636105,2,10.0.0.133517610.0.0.1806,10.0.0.13,35176,10.0.0.1,80,6,-1,-1,12,519000000,20,100,0,4,380,0.3333333333333333,7.707129094412331e-09,31.666666666666668,7.321772639691715e-07,0
1589934326.636105,2,10.0.0.134362810.0.0.1505117,10.0.0.13,43628,10.0.0.1,5051,17,-1,-1,22,594000000,20,100,0,893,1350216,40.59090909090909,1.5033670033670034e-06,61373.454545454544,0.002273090909090909,0
1589934326.636105,2,10.0.0.184362810.0.0.650511,10.0.0.18,43628,10.0.0.6,5051,1,0,0,12,280000000,20,100,0,11,1078,0.9166666666666666,3.9285714285714285e-08,89.83333333333333,3.85e-06,0
1589934326.636105,2,10.0.0.63606610.0.0.150506,10.0.0.6,36066,10.0.0.1,5050,6,0,0,12,311000000,20,100,0,665426,37982446396,55452.166666666664,0.0021396334405144692,3165203866.3333335,122.13005272025724,0
1589934326.636105,2,10.0.0.63281910.0.0.1505117,10.0.0.6,32819,10.0.0.1,5051,17,0,0,2,258000000,20,100,0,165,249480,82.5,6.395348837209303e-07,124740.0,0.0009669767441860465,0
1589934326.636105,2,10.0.0.63281910.0.0.1850511,10.0.0.6,32819,10.0.0.18,5051,1,0,8,12,296000000,20,100,0,11,1078,0.9166666666666666,3.716216216216216e-08,89.83333333333333,3.641891891891892e-06,0
1589934326.636352,4,10.0.0.18010.0.0.13351786,10.0.0.1,80,10.0.0.13,35178,6,-1,-1,12,483000000,20,100,0,3074,60478694,256.1666666666667,6.364389233954451e-06,5039891.166666667,0.1252146873706004,0
1589934326.636352,4,10.0.0.18010.0.0.13351766,10.0.0.1,80,10.0.0.13,35176,6,-1,-1,12,503000000,20,100,0,4,584,0.3333333333333333,7.952286282306163e-09,48.666666666666664,1.1610337972167e-06,0
1589934326.636352,4,10.0.0.1505110.0.0.134362817,10.0.0.1,5051,10.0.0.13,43628,17,-1,-1,12,557000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589934326.636352,4,10.0.0.10505110.0.0.13436281,10.0.0.10,5051,10.0.0.13,43628,1,0,0,32,653000000,20,100,0,32,3136,1.0,4.900459418070444e-08,98.0,4.802450229709035e-06,0
1589934326.636352,4,10.0.0.133517810.0.0.1806,10.0.0.13,35178,10.0.0.1,80,6,0,0,12,493000000,20,100,0,1400,93614,116.66666666666667,2.839756592292089e-06,7801.166666666667,0.0001898864097363083,0
1589934326.636352,4,10.0.0.133517610.0.0.1806,10.0.0.13,35176,10.0.0.1,80,6,0,0,12,529000000,20,100,0,4,380,0.3333333333333333,7.561436672967864e-09,31.666666666666668,7.183364839319471e-07,0
1589934326.636352,4,10.0.0.134362810.0.0.1505117,10.0.0.13,43628,10.0.0.1,5051,17,0,0,22,597000000,20,100,0,893,1350216,40.59090909090909,1.4958123953098827e-06,61373.454545454544,0.0022616683417085426,0
1589934326.636352,4,10.0.0.134362810.0.0.1050511,10.0.0.13,43628,10.0.0.10,5051,1,0,8,32,655000000,20,100,0,32,3136,1.0,4.885496183206107e-08,98.0,4.7877862595419846e-06,0
1589934326.636352,4,10.0.0.184362810.0.0.650511,10.0.0.18,43628,10.0.0.6,5051,1,0,0,12,284000000,20,100,0,11,1078,0.9166666666666666,3.8732394366197184e-08,89.83333333333333,3.795774647887324e-06,0
1589934326.636352,4,10.0.0.64362810.0.0.1850511,10.0.0.6,43628,10.0.0.18,5051,1,0,8,12,293000000,20,100,0,11,1078,0.9166666666666666,3.754266211604096e-08,89.83333333333333,3.6791808873720136e-06,0
1589934326.636583,6,10.0.0.18010.0.0.601,10.0.0.18,0,10.0.0.6,0,1,0,0,12,289000000,20,100,0,11,1078,0.9166666666666666,3.806228373702422e-08,89.83333333333333,3.7301038062283738e-06,0
1589934326.636583,6,10.0.0.6010.0.0.1801,10.0.0.6,0,10.0.0.18,0,1,0,8,12,290000000,20,100,0,11,1078,0.9166666666666666,3.793103448275862e-08,89.83333333333333,3.717241379310345e-06,0
1589934336.630686,5,10.0.0.10010.0.0.1301,10.0.0.10,0,10.0.0.13,0,1,0,0,42,652000000,20,100,0,42,4116,1.0,6.441717791411043e-08,98.0,6.3128834355828225e-06,0
1589934336.630686,5,10.0.0.13010.0.0.1001,10.0.0.13,0,10.0.0.10,0,1,0,8,42,660000000,20,100,0,42,4116,1.0,6.363636363636363e-08,98.0,6.236363636363636e-06,0
1589934336.630686,5,10.0.0.14010.0.0.1501,10.0.0.14,0,10.0.0.15,0,1,0,8,83,329000000,20,100,0,82,8036,0.9879518072289156,2.492401215805471e-07,96.81927710843374,2.442553191489362e-05,0
